NAME,RANKED_IN,IS_RANKED,V_DISPLAY_SCORE,C_RNK_TOT_RETENTION,R_C_AVG_PCT_GRAD_6YR,PELL_GRADRATE,NONPELL_GRADRATE,DIFF_PELL_GRADRATE,R_C_AVG_PCT_RETENTION,PRED_GRAD_RATE,V_DIFF_GRAD_RATES,C_AVG_REPUTATION_SCORE_T,C_PCT_HS_COUNSELOR,FACULTY_RESOURCES_RANK,R_C_PCT_TOT_FAC_PT,V_FAC_TERMINAL,R_C_PCT_CLASSES_1_19,R_C_PCT_CLASSES_GT_50,V_STUDENT_FACULTY_RATIO,C_RNK_TOT_SELECT,R_C_SAT_ACT_PERCENT,R_C_HS_TOP_10_PCT_CLASS,R_C_HS_TOP_25_PCT_CLASS,C_RNK_LN_AVG_EDU_EXPENSES,C_RNK_ALUM_GIVING_RATE_2YR,R_C_ALUM_GIVING_RATE_2YR
umass-lowell-2161,National Universities,157,39,177,57,54,63,-9,85,58,2,2.5,3.2,87,78.6,90,50,7,17:01,135,1130-1310,21,52,166,83,11.8
university-of-rhode-island-3414,National Universities,157,39,164,63,60,68,-7,84,59,7,2.8,3.5,123,85.4,87,42.3,10,17:01,242,1080-1250,17,48,199,185,5.6
vcu-3735,National Universities,157,39,132,62,62,63,-1,86,59,4,2.8,3.6,258,80.4,78,32.5,18,18:01,183,1076-1292,17,46,142,185,5.4
claflin-university-3424,National Liberal Arts Colleges,162,45,188,44,50,69,-19,76,30,23,2.1,3,189,85.6,83,64.4,1,13:01,219,18-20,11,30,210,8,45.8
emory-and-henry-college-3709,National Liberal Arts Colleges,162,45,181,51,45,57,-11,73,54,-2,2.7,3.5,115,84.6,84,74.1,1,11:01,175,988-1170,20,49,149,88,20.9
gordon-college-2153,National Liberal Arts Colleges,162,45,106,70,65,72,-7,84,66,4,2.4,3.2,189,67.3,85,62.7,4,11:01,160,1050-1290,28,53,166,205,9.9
mcla-2187,National Liberal Arts Colleges,162,45,172,53,49,58,-9,76,49,5,2.5,3.2,103,76.8,90,66.4,0,12:01,183,970-1190,10,35,137,212,6.9
meredith-college-2945,National Liberal Arts Colleges,162,45,162,62,50,69,-19,79,57,6,2.4,3.6,159,81.2,88,65.4,0,12:01,172,20-25,17,45,186,96,19.8
northland-college-3875,National Liberal Arts Colleges,162,45,166,55,59,67,-9,72,60,4,2.3,3.4,147,88,90,67.5,0,11:01,150,20-26,16,41,121,173,12.7
edgewood-college-3848,National Universities,165,38,124,62,61,61,0,80,54,7,1.7,3,58,77.6,71,83.5,0,9:01,203,21-25,17,46,199,154,6.7
ucf-3954,National Universities,165,38,104,70,67,71,-5,89,66,4,2.7,3.4,270,90.8,84,25.9,25,30:01:00,117,1150-1320,31,70,281,185,5.4
university-of-idaho-1626,National Universities,165,38,182,57,47,61,-14,79,54,1,2.7,3.4,95,94.5,87,54.9,8,14:01,219,1010-1230,20,42,133,110,9.7
umbc-2105,National Universities,165,38,155,63,64,63,0,88,65,-2,2.8,3.5,227,84.9,85,34.5,13,18:01,117,1140-1360,25,56,166,224,3.9
centenary-college-of-louisiana-2003,National Liberal Arts Colleges,168,44,186,51,39,55,-17,76,62,-14,2.4,3.3,97,86.9,96,75.7,0,9:01,106,22-28,29,54,66,178,11.7
covenant-college-3484,National Liberal Arts Colleges,168,44,140,64,61,72,-11,86,65,4,2.3,,172,83.1,94,57.9,2,13:01,67,24-30,31,61,199,175,12.2
guilford-college-2931,National Liberal Arts Colleges,168,44,172,59,49,55,-6,70,52,1,3,3.8,159,78.3,85,64.7,0,12:01,204,19-25,13,32,206,178,11.6
wittenberg-university-3143,National Liberal Arts Colleges,168,44,132,67,63,68,-4,76,70,-3,2.7,3.7,193,83.1,94,51.6,1,13:01,160,22-28,14,39,194,126,17.3
montclair-state-university-2617,National Universities,169,37,122,65,63,67,-4,82,50,15,2.2,3.2,123,61,89,33.8,2,17:01,282,990-1150,10,34,249,224,3.7
seattle-pacific-university-3788,National Universities,169,37,130,72,61,71,-10,83,64,5,2.3,3.4,164,77.1,80,52.7,3,13:01,242,990-1230,,,166,195,4.9
ball-state-university-1786,National Universities,171,36,149,61,57,64,-7,81,57,4,2.6,3.3,218,91.9,79,40.8,6,17:01,187,1080-1240,18,48,221,117,9.4
illinois-state-university-1692,National Universities,171,36,132,72,61,71,-10,81,62,7,2.5,3.3,248,86.5,83,33.4,11,17:01,190,21-26,,,206,154,6.8
ohio-university-3100,National Universities,171,36,174,65,52,68,-16,80,63,1,2.9,3.6,255,88.9,79,31.5,17,17:01,165,22-26,18,46,181,209,4.5
rowan-university-2609,National Universities,171,36,136,69,58,73,-15,86,60,9,2.3,3.1,211,55.3,79,31.5,1,17:01,219,1040-1250,,,158,240,3.1
university-of-houston-3652,National Universities,171,36,170,51,54,54,0,86,60,-6,2.8,3.5,235,84.4,86,26.9,24,22:01,139,1110-1280,32,65,206,67,13.1
university-of-louisville-1999,National Universities,171,36,192,54,49,58,-9,80,65,-11,2.8,3.5,164,87.5,88,38.2,9,15:01,190,22-29,28,56,63,122,8.4
suny-purchase-6791,National Liberal Arts Colleges,172,43,121,64,65,70,-4,81,57,11,2.6,3.4,224,64.5,49,60.9,3,14:01,172,1020-1200,,,126,222,3.9
florida-institute-of-technology-1469,National Universities,177,35,192,58,56,62,-5,80,61,-1,2.4,3.4,131,80.7,92,42.5,7,15:01,117,1130-1320,28,60,158,168,6.1
maryville-saint-louis-2482,National Universities,177,35,132,71,61,75,-14,86,64,8,1.9,3.1,131,46.3,75,72,0,14:01,165,21-27,21,56,256,154,6.9
mississippi-state-2423,National Universities,177,35,192,60,42,67,-24,80,62,-4,2.6,3.5,227,94.2,79,37.1,15,20:01,143,21-28,25,54,152,57,15.3
pace-university-2791,National Universities,177,35,174,55,51,56,-5,78,56,-3,2.5,3.3,102,64.5,85,50.7,2,14:01,190,1040-1220,16,42,166,209,4.2
suffolk-university-2218,National Universities,177,35,182,57,60,60,0,76,57,3,2.3,3.2,79,75.4,90,45.5,0,13:01,250,1000-1180,12,39,128,195,5.2
university-of-maine-2053,National Universities,177,35,192,58,48,62,-14,76,57,1,2.7,3.5,198,82.5,88,40.7,16,16:01,190,1050-1250,18,44,133,147,7.4
immaculata-university-3276,National Universities,183,34,142,65,59,64,-5,80,55,7,1.9,3,117,53.4,85,84.6,0,9:01,271,950-1170,13,32,158,147,7.4
lesley-university-2160,National Universities,183,34,179,57,60,60,0,79,58,2,2.1,3.1,79,48.7,88,62.1,0,12:01,224,1020-1210,,,152,224,3.8
robert-morris-university-pennsylvania-3359,National Universities,183,34,170,61,51,66,-15,82,54,7,2.2,3,131,72,91,40.6,4,15:01,215,1020-1200,18,42,206,168,6.4
university-of-wyoming-3932,National Universities,183,34,230,56,49,61,-12,76,65,-7,2.6,3.4,157,99.6,78,40.5,12,15:01,143,22-27,24,51,97,67,13.2
fiu-9635,National Universities,187,33,132,56,57,56,1,87,48,8,2.4,3,292,76.7,87,20.5,26,25:01:00,165,1100-1260,25,58,242,224,3.7
georgia-state-university-1574,National Universities,187,33,155,54,54,53,1,81,49,5,2.7,3.5,248,89.9,92,25,15,23:01,272,970-1170,17,49,227,209,4.2
texas-tech-university-3644,National Universities,187,33,182,60,51,62,-11,84,61,-2,2.8,3.7,265,95.6,85,24.2,21,20:01,165,1070-1240,19,50,242,87,11.3
university-of-new-mexico-10313,National Universities,187,33,221,47,43,53,-10,79,56,-8,2.8,3.5,79,90.5,78,54.2,10,16:01,272,19-25,,,65,278,
kent-state-university-3051,National Universities,191,32,200,56,46,64,-18,81,54,3,2.6,3.3,164,78.4,77,52.6,8,20:01,215,21-25,15,39,250,224,4
nova-southeastern-university-1509,National Universities,191,32,236,48,41,61,-20,77,50,2,2,3.2,69,75.2,77,72.4,2,17:01,149,1080-1280,39,55,115,278,1.5
umass-boston-2222,National Universities,191,32,212,44,47,48,-1,79,50,-2,2.6,3.4,144,82.5,89,36.3,7,16:01,250,1000-1200,15,43,133,209,4.5
andrews-university-2238,National Universities,194,31,182,58,49,57,-8,83,57,-2,1.8,,102,92,69,74.9,4,10:01,151,21-29,19,42,158,209,4.4
east-carolina-university-2923,National Universities,194,31,146,61,58,63,-5,82,55,6,2.3,3.2,258,91.9,82,31.8,18,19:01,242,20-24,13,39,233,256,2.6
indiana-universitypurdue-university-indianapolis-1813,National Universities,194,31,243,45,41,49,-8,74,52,-7,2.9,3.7,211,86.7,85,34.7,11,17:01,235,1000-1190,15,43,77,154,6.9
lipscomb-3486,National Universities,194,31,203,59,43,66,-23,82,65,-6,2,3.1,164,64.9,84,56.8,7,14:01,122,23-29,29,54,152,75,12.5
university-of-hartford-1422,National Universities,194,31,208,59,46,63,-17,75,55,3,2.5,3.3,157,67.2,58,72.9,0,9:01,268,1030-1230,,,166,240,3.5
unc-charlotte-2975,National Universities,194,31,179,55,49,57,-8,83,54,0,2.7,3.7,272,87.3,84,25.6,25,19:01,161,22-26,17,50,270,240,3.4
widener-university-3313,National Universities,194,31,203,56,47,62,-15,79,53,4,2.1,3.1,102,70.1,89,56.1,2,14:01,250,1020-1180,9,31,181,240,3.1
regent-university-30913,National Universities,201,30,189,48,60,62,-1,78,45,16,1.8,,109,39.4,90,65.6,0,21:01,277,960-1180,13,32,256,273,2.1
university-of-montana-2536,National Universities,201,30,243,49,42,56,-13,71,54,-4,2.6,3.4,198,88.3,79,47.3,11,17:01,173,21-26,14,42,181,122,8.5
university-of-nevada-2568,National Universities,201,30,200,56,50,57,-8,81,59,-4,2.4,3,227,79.1,90,38.7,20,20:01,177,21-26,25,54,133,133,8.2
unc-greensboro-2976,National Universities,201,30,174,55,52,58,-6,77,51,4,2.6,3.4,278,89.7,79,23.9,23,18:01,224,1030-1180,13,39,270,168,6.1
azusa-pacific-university-1117,National Universities,205,29,149,68,,,,86,65,3,2.1,3,272,58.7,58,54.3,2,10:01,242,990-1220,,,191,209,4.6
california-state-university-fresno-1147,National Universities,205,29,166,56,51,63,-11,82,43,13,2.4,3.3,270,75.8,80,16.5,10,21:01,290,890-1110,15,80,291,256,2.9
central-michigan-university-2243,National Universities,205,29,192,58,50,61,-12,77,51,7,2.3,3.2,227,82.9,80,28.4,8,20:01,224,1010-1200,17,39,263,185,5.4
montana-state-2532,National Universities,205,29,221,52,45,56,-11,77,57,-5,2.5,3.3,235,79.7,79,42.9,14,19:01,173,21-28,20,44,181,133,8.1
university-of-colorado-denver-6740,National Universities,205,29,240,45,46,44,1,70,61,-16,2.8,3.4,248,93.5,63,34.2,9,17:01,165,21-27,18,50,40,256,2.9
university-of-north-dakota-3005,National Universities,205,29,230,54,45,56,-11,81,62,-8,2.5,3.3,235,86.9,69,39,10,18:01,165,21-26,17,43,109,154,6.6
utah-state-3677,National Universities,205,29,236,48,51,47,4,71,60,-12,2.6,3.3,144,91.9,80,48.9,13,20:01,161,21-27,20,44,166,195,5.3
wayne-state-2329,National Universities,205,29,261,39,38,56,-18,79,52,-5,2.5,3.3,123,81.5,87,49.8,8,16:01,213,1000-1210,19,47,109,195,4.8
western-michigan-university-2330,National Universities,205,29,192,53,45,56,-11,79,53,-2,2.4,3.2,192,84.1,77,38.8,11,17:01,250,960-1190,11,33,215,209,4.3
wvu-3827,National Universities,205,29,212,57,,,,78,61,-4,2.7,3.4,278,90.9,78,30.8,21,20:01,183,21-27,20,44,166,110,9.9
bowling-green-state-university-3018,National Universities,215,28,212,54,42,59,-17,77,54,-2,2.5,3.2,218,85.1,78,41,10,18:01,203,20-25,12,36,256,168,6.4
north-dakota-state-9265,National Universities,215,28,223,56,47,61,-14,79,64,-6,2.5,3.3,255,95.3,86,31.7,25,18:01,165,21-26,16,41,152,168,6.2
old-dominion-3728,National Universities,215,28,212,53,48,58,-10,80,53,1,2.5,3.4,207,79.3,82,37.3,10,18:01,256,980-1200,9,31,263,195,5.3
shenandoah-university-3737,National Universities,215,28,208,57,50,67,-17,79,61,1,1.9,,109,79.2,77,63.4,1,10:01,242,1010-1200,16,39,166,195,4.9
university-of-alaska-fairbanks-1063,National Universities,215,28,269,40,33,41,-8,76,60,-21,2.5,3.1,58,80.5,80,70.1,3,8:01,224,17-25,21,49,25,224,3.8
umass-dartmouth-2210,National Universities,215,28,230,47,45,51,-6,75,53,-5,2.5,3.4,183,86.1,84,41.7,9,16:01,256,1000-1190,,,166,256,2.5
benedictine-university-1767,National Universities,221,27,223,51,46,52,-6,70,53,-3,2,3,87,52.4,85,66.7,0,12:01,224,20-25,12,38,191,278,
california-state-university-fullerton-1137,National Universities,221,27,149,59,49,57,-8,88,52,2,2.5,3.4,293,71.9,76,22,9,23:01,242,1020-1180,22,68,296,273,2.3
dallas-baptist-university-3560,National Universities,221,27,203,58,57,58,-1,73,63,-5,1.9,,102,43.3,81,68.4,3,12:01,203,19-24,21,48,206,278,1.3
new-mexico-state-university-2657,National Universities,221,27,246,45,38,52,-14,74,51,-5,2.5,3.4,164,85.1,88,48.5,10,16:01,267,18-23,22,51,152,168,6
university-of-texas-arlington-3656,National Universities,221,27,212,47,51,49,1,70,57,-7,2.6,3.5,218,79.8,83,33.8,26,24:01:00,177,1060-1270,31,75,270,278,1.5
south-dakota-state-3471,National Universities,226,26,223,56,,,,77,58,-2,2.5,3.3,283,91.7,74,29.6,19,16:01,215,20-26,14,36,191,154,7
southern-illinois-university-carbondale-1758,National Universities,226,26,275,43,30,49,-19,67,50,-10,2.3,3.1,123,93.8,71,57.2,5,14:01,190,20-26,13,38,47,209,4.6
umsl-2519,National Universities,226,26,223,48,50,60,-11,77,65,-9,2.4,3.2,207,76.7,75,55.2,7,18:01,155,22-27,27,58,242,224,3.9
university-of-south-dakota-10300,National Universities,226,26,230,55,44,62,-18,75,59,-2,2.5,3.3,272,85.5,69,43.8,12,16:01,190,20-25,14,36,204,185,5.6
alabama-agricultural-and-mechanical-university-1002,Regional Universities South,130,,134,29,22,31,-9,59,35,-11,2.4,,96,87.4,,41.4,3,18:01,130,16-19,,,36,25,10.8
alabama-state-university-1005,Regional Universities South,130,,137,26,23,41,-18,59,32,-4,2.3,,46,76.4,78,48.6,0,15:01,127,16-19,18,34,20,93,3.9
albany-state-university-1544,Regional Universities South,130,,99,34,33,38,-5,69,28,6,2.2,,114,87.8,43,42,1,15:01,139,740-900,8,24,80,56,6.8
amridge-university-25034,Regional Universities South,130,,137,26,,,,,30,-5,1.8,,134,,,,,,115,,,,37,111,
bethel-university-tennessee-3480,Regional Universities South,130,,120,33,28,26,2,58,35,-8,2.4,,77,79.7,40,76.6,1,20:01,124,16-21,6,23,131,111,
campbellsville-university-1959,Regional Universities South,130,,127,37,22,49,-26,61,47,-13,2.6,,99,73.7,62,70.2,0,13:01,80,18-24,12,33,136,56,6.8
clayton-state-8976,Regional Universities South,130,,111,32,28,36,-8,69,40,-9,2.3,,107,85.8,84,42.2,3,18:01,122,860-1020,,,106,132,2.1
concord-university-athens-3810,Regional Universities South,130,,115,36,27,43,-16,66,43,-8,2.2,,96,87.5,68,69.5,1,15:01,84,18-23,15,42,133,100,3.6
cumberland-university-3485,Regional Universities South,130,,68,47,44,54,-10,67,53,-3,2.4,,121,63.4,64,53.2,3,17:01,95,19-23,0,8,133,83,4.6
delta-state-university-2403,Regional Universities South,130,,127,34,,,,65,43,-9,2.4,,127,83.1,,,,,95,19-25,,,115,111,
fairmont-state-3812,Regional Universities South,130,,115,32,32,40,-7,66,43,-7,2.3,,109,78.3,58,59.1,3,15:01,78,18-23,10,33,125,137,1.5
faulkner-university-1003,Regional Universities South,130,,139,28,17,36,-20,57,31,-3,2.5,,67,64.2,62,69.7,2,12:01,84,18-22,12,60,101,137,1.6
fort-valley-state-university-1566,Regional Universities South,130,,115,28,27,27,-1,71,30,-3,2.2,,93,91.2,65,52.3,4,17:01,136,820-910,3,16,28,35,9.4
georgia-southwestern-state-university-1573,Regional Universities South,130,,123,31,22,29,-8,70,43,-18,2.3,,81,88.4,73,49.1,3,18:01,89,960-1110,12,36,113,135,1.8
grambling-state-university-2006,Regional Universities South,130,,104,35,37,51,-14,66,28,11,2.3,,140,96.8,70,35.9,8,26:01:00,130,16-20,6,15,137,93,3.9
jacksonville-state-university-1020,Regional Universities South,130,,109,33,29,45,-15,75,46,-9,2.7,,121,88.6,,42.1,5,19:01,100,19-26,20,45,92,46,7.8
lindsey-wilson-college-1972,Regional Universities South,130,,127,31,30,39,-9,61,35,-2,2.3,,67,73.2,74,59.5,0,13:01,74,19-24,15,36,126,23,11.5
louisiana-state-university-shreveport-2013,Regional Universities South,130,,123,34,,,,65,53,-19,2.5,,118,,,55.7,4,,115,,,,115,111,
mcneese-state-university-2017,Regional Universities South,130,,99,41,30,50,-21,68,50,-9,2.6,,110,78.4,68,45,7,21:01,36,20-25,20,45,141,91,4.1
midway-university-1975,Regional Universities South,130,,74,45,,,,79,37,8,2.1,,136,44.8,,,,,74,18-23,18,49,115,111,
mississippi-valley-state-2424,Regional Universities South,130,,123,28,32,21,11,63,22,8,2.2,,99,85.7,62,60,1,15:01,125,16-19,,,41,111,
northwestern-state-university-of-louisiana-2021,Regional Universities South,130,,96,37,32,41,-9,71,48,-11,2.5,,129,83.4,54,47.7,6,19:01,54,19-24,14,40,127,111,
savannah-state-university-1590,Regional Universities South,130,,132,28,27,32,-5,60,30,-2,2.3,,136,92.9,55,32.3,0,17:01,140,860-1010,,,106,74,5.4
south-carolina-state-3446,Regional Universities South,130,,115,37,,,,65,33,3,2.1,,93,84.4,82,54,2,17:01,134,15-18,11,27,24,56,6.7
southeastern-louisiana-university-2024,Regional Universities South,130,,111,39,,,,64,47,-6,2.4,,81,93.5,64,34,6,19:01,59,20-24,14,37,135,93,3.8
southeastern-university-1521,Regional Universities South,130,,83,41,36,43,-7,68,42,-2,2.4,,71,61,68,60,4,20:01,102,19-24,10,28,131,86,4.3
southern-arkansas-university-1107,Regional Universities South,130,,123,34,27,48,-22,64,43,-8,2.2,,99,79.5,58,43.6,5,18:01,54,19-25,15,40,138,71,5.5
southern-university-9636,Regional Universities South,130,,131,31,26,39,-13,65,25,4,2.2,,133,88,,37.6,8,16:01,126,16-20,2,7,92,17,13.7
southern-university-new-orleans-2026,Regional Universities South,130,,140,15,23,0,23,53,26,-6,2.1,,89,87.4,83,46.2,0,20:01,133,15-18,10,24,80,140,0.7
south-university-13039,Regional Universities South,130,,141,9,,,,43,22,-13,1.8,,127,68.3,,,,,115,,,,115,111,
thomas-university-1555,Regional Universities South,130,,136,27,,,,63,39,-12,1.9,,139,71.3,74,,,,115,,,,68,111,
troy-university-1047,Regional Universities South,130,,104,37,31,50,-19,67,49,-8,3,,141,74.4,26,19.9,50,15:01,68,18-25,,,74,111,
union-college-1988,Regional Universities South,130,,134,30,,,,61,43,-13,2.4,,129,80.2,,,,,113,18-22,,,115,111,
university-of-west-alabama-1024,Regional Universities South,130,,127,31,28,39,-11,65,38,-6,2.5,,110,72.6,70,58,8,13:01,84,18-23,,,128,105,3.2
winstonsalem-state-2986,Regional Universities South,130,,69,46,,,,77,38,8,2.6,,126,87.9,,,,,137,800-940,,,115,111,
avila-university-2449,Regional Universities Midwest,150,,112,50,,,,70,46,4,2.5,,148,63.8,,,,,149,19-23,,,136,119,
black-hills-state-3459,Regional Universities Midwest,150,,147,34,,,,66,46,-12,2.6,,157,,,,,,87,19-24,2,9,124,119,
calumet-college-of-st-joseph-1834,Regional Universities Midwest,150,,162,27,19,44,-25,53,40,-12,2.2,,56,59.2,67,79.5,2,10:01,159,860-1033,7,18,74,159,1.7
chicago-state-university-1694,Regional Universities Midwest,150,,164,14,11,16,-4,57,33,-21,1.8,,47,88.2,47,75.5,0,10:01,151,17-21,,,1,119,
columbia-college-chicago-1665,Regional Universities Midwest,150,,128,43,,,,70,52,-9,2.6,,150,52.1,,,,,138,,,,136,119,
davenport-university-2249,Regional Universities Midwest,150,,130,41,33,58,-25,69,40,7,2.2,,102,38,43,65,0,13:01,153,950-1160,,,44,164,0.7
devry-chicago-10727,Regional Universities Midwest,150,,156,28,,,,,27,1,1.5,,65,20.2,,91,0,,138,,,,136,119,
evangel-university-2463,Regional Universities Midwest,150,,96,51,,,,75,49,2,2.2,,150,,,,,14:01,133,19-25,,,63,119,
fort-hays-state-university-1915,Regional Universities Midwest,150,,137,39,,,,70,50,-11,2.5,,144,81.3,58,48.9,4,17:01,115,18-24,13,31,165,35,9.9
governors-state-9145,Regional Universities Midwest,150,,161,,,,,54,52,-27,2.2,,102,74.2,59,60.4,0,12:01,156,17-20,8,33,14,119,
herzing-college-9621,Regional Universities Midwest,150,,160,33,,,,32,28,5,1.7,,160,26.6,,,,,138,,,,136,119,
indiana-university-east-1811,Regional Universities Midwest,150,,149,31,29,44,-14,65,42,-6,2.3,,56,67.4,76,63.8,1,14:01,134,940-1118,8,30,159,88,5.4
indiana-university-northwest-1815,Regional Universities Midwest,150,,159,26,20,35,-16,67,43,-15,2.5,,102,71.3,73,48.6,5,14:01,150,890-1093,11,32,159,88,5.4
indiana-university-south-bend-1816,Regional Universities Midwest,150,,154,28,25,34,-9,66,45,-15,2.6,,98,79.9,78,42.3,3,13:01,142,930-1120,7,25,158,85,5.5
indiana-university-southeast-1817,Regional Universities Midwest,150,,151,31,27,36,-9,61,46,-14,2.4,,32,74.2,79,46.9,1,14:01,134,17-22,9,32,155,83,5.8
lake-erie-college-3066,Regional Universities Midwest,150,,125,48,,,,67,52,-6,2.1,,62,68.5,71,76.4,0,14:01,127,18-23,13,29,74,80,6.2
lakeland-college-3854,Regional Universities Midwest,150,,99,53,,,,70,47,6,2.1,,153,37.8,,,,,156,16-22,,,136,119,
lincoln-university-missouri-2479,Regional Universities Midwest,150,,164,20,12,26,-14,52,40,-26,2,,128,86.8,62,45.7,2,17:01,160,14-19,5,15,44,38,9.4
lourdes-college-3069,Regional Universities Midwest,150,,149,30,30,41,-11,66,37,-3,2.2,,121,63.9,59,63.1,0,13:01,105,18-24,11,28,31,98,4.7
marygrove-2284,Regional Universities Midwest,150,,163,24,,,,42,26,-2,2.2,,146,51.6,,,,,164,15-20,,,136,119,
metropolitan-state-university-10374,Regional Universities Midwest,150,,143,35,,,,71,46,-11,2.2,,157,43.5,,,,,138,,,,136,119,
minot-state-2994,Regional Universities Midwest,150,,130,41,36,38,-2,70,53,-15,2.4,,148,77.9,59,,,12:01,127,19-24,9,20,102,119,3.4
missouri-baptist-university-7540,Regional Universities Midwest,150,,143,39,,,,61,50,-11,2.1,,157,48.9,,,,,151,18-23,,,136,119,
newman-university-1939,Regional Universities Midwest,150,,112,49,37,64,-28,74,58,-5,2.5,,128,67.7,54,63.3,1,11:01,105,19-25,23,48,161,88,5.4
northeastern-illinois-university-1693,Regional Universities Midwest,150,,156,23,24,21,3,56,46,-23,2.4,,62,77.4,79,51.8,0,16:01,165,15-19,3,14,11,159,1.7
notre-dame-ohio-3085,Regional Universities Midwest,150,,145,37,,,,63,47,-10,2.3,,150,53,,,,,155,18-22,,,136,119,
park-university-2498,Regional Universities Midwest,150,,152,30,22,26,-4,58,56,-32,2.4,,51,27,75,76.5,0,15:01,153,17-22,,,164,162,1.1
purdue-university-fort-wayne-1812,Regional Universities Midwest,150,,156,26,24,35,-12,63,52,-22,2.9,,12,75.8,85,54.1,4,14:01,111,970-1170,11,34,106,153,2.8
purdue-university-northwest-666998,Regional Universities Midwest,150,,153,30,27,39,-12,66,48,-14,2.8,,138,78.3,66,46.4,3,16:01,105,970-1160,11,37,117,119,
saginaw-valley-state-2314,Regional Universities Midwest,150,,137,40,27,50,-23,71,48,-8,2.6,,136,66,88,37.4,2,17:01,87,990-1190,20,45,127,119,
silver-lake-college-3850,Regional Universities Midwest,150,,130,41,,,,72,43,-2,2,,165,67.3,38,,,,162,14-22,,,8,119,
southwest-minnesota-state-2375,Regional Universities Midwest,150,,128,45,,,,66,53,-7,2.4,,127,77.2,89,43.2,3,16:01,122,18-24,5,20,163,43,9.2
tiffin-university-3121,Regional Universities Midwest,150,,140,41,23,47,-24,63,25,8,2.5,,137,45.8,64,43.6,0,12:01,134,17-22,5,42,106,107,4.3
university-of-southern-indiana-1808,Regional Universities Midwest,150,,135,40,28,49,-21,71,45,-5,2.6,,84,76,71,38.1,4,17:01,103,970-1170,13,37,120,146,3.2
university-of-st-mary-1943,Regional Universities Midwest,150,,135,39,32,56,-24,70,43,1,2.4,,98,61.8,78,73.6,0,9:01,120,19-24,1,8,70,119,
upper-iowa-university-1893,Regional Universities Midwest,150,,142,41,,,,57,51,-10,2.1,,73,33.4,61,88.8,0,,117,17-24,22,27,124,150,3.1
william-penn-university-1900,Regional Universities Midwest,150,,155,30,,,,56,37,-7,2.1,,153,48.5,,,,,162,17-21,,,136,119,
youngstown-state-3145,Regional Universities Midwest,150,,146,33,25,48,-23,74,38,-3,2.5,,76,65,87,39.1,6,17:01,78,19-25,13,34,127,98,4.7
anna-maria-college-2117,Regional Universities North,170,,173,39,34,48,-14,67,44,-2,1.9,,101,41,65,77.8,0,12:01,168,910-1110,7,16,179,94,6.1
bowie-state-university-2062,Regional Universities North,170,,173,37,,,,74,44,-7,2.3,,120,77.2,95,46,2,16:01,166,860-1040,,,174,96,5.8
cup-3316,Regional Universities North,170,,107,54,52,56,-4,74,48,7,2.2,,160,85.2,86,31.8,11,20:01,131,930-1140,7,23,134,174,2.7
centenary-college-2599,Regional Universities North,170,,95,59,,,,80,51,8,2.1,,170,,,,,,166,830-1050,,,151,143,
clarion-university-9235,Regional Universities North,170,,147,50,40,60,-20,74,47,5,2.2,,114,87,84,28.3,6,18:01,119,920-1120,9,27,97,180,2.2
college-new-rochelle-2704,Regional Universities North,170,,181,31,,,,75,29,2,1.9,,53,68.4,96,71.1,1,,142,840-1020,16,53,161,8,16.1
college-of-st-elizabeth-2600,Regional Universities North,170,,147,48,41,42,-2,66,52,-11,2.2,,33,55.4,82,82.9,0,,184,800-1000,,,43,143,
coppin-state-university-2068,Regional Universities North,170,,185,20,21,34,-13,67,31,-6,2.2,,186,74.4,67,,,14:01,179,850-1010,,,27,143,
college-of-staten-island-29040,Regional Universities North,170,,147,46,43,51,-8,80,46,2,2.5,,170,58.7,79,21.8,6,18:01,91,990-1160,,,151,181,1.6
curry-college-2143,Regional Universities North,170,,163,48,47,54,-7,70,53,-1,2.2,,60,66.2,81,58,0,13:01,139,930-1100,3,16,39,126,4
delaware-state-university-1428,Regional Universities North,170,,164,41,34,41,-6,71,43,-6,2.5,,80,84.7,89,45.2,4,15:01,175,820-990,7,25,31,48,9.8
dominican-college-2713,Regional Universities North,170,,170,43,,,,72,44,-1,2.1,,114,59.1,71,66.2,0,15:01,149,880-1080,,,138,143,
dyouville-college-2712,Regional Universities North,170,,142,47,47,58,-10,79,57,-4,2,,126,84.3,67,63.7,1,9:01,136,710-930,17,50,106,27,12.7
eastern-nazarene-college-2145,Regional Universities North,170,,135,53,40,56,-16,70,45,4,2,,184,45.6,59,,,,104,940-1160,11,34,75,143,
east-stroudsburg-university-3320,Regional Universities North,170,,127,54,46,51,-4,72,51,-2,2.5,,164,89.6,69,41.1,8,19:01,139,910-1090,7,23,175,132,3.8
edinboro-university-3321,Regional Universities North,170,,162,49,,,,70,40,9,2.2,,167,91.7,,,,,170,830-1070,,,161,143,
felician-university-2610,Regional Universities North,170,,155,41,42,52,-10,81,49,-2,2.1,,114,63.6,68,68.1,0,14:01,146,900-1080,7,23,75,165,3.1
franklin-pierce-university-2575,Regional Universities North,170,,166,45,48,49,-2,67,53,-4,2.3,,120,55.5,89,60.4,2,14:01,136,940-1160,3,20,134,108,5
green-mountain-college-3687,Regional Universities North,170,,170,47,36,61,-25,66,54,-3,2,,28,83.9,93,75.4,0,14:01,133,925-1175,,,146,57,8.8
